null8,null5
0.29017857142857145,0.14857142857142858
0.3236607142857143,0.3657142857142857
0.25669642857142855,0.12285714285714286
0.5758928571428571,0.7685714285714286
0.2924107142857143,0.5742857142857143
0.31473214285714285,0.3742857142857143
0.7321428571428571,0.6657142857142857
0.5345982142857143,0.47714285714285715
0.359375,0.24857142857142858
0.4263392857142857,0.4114285714285714
0.7745535714285714,0.7685714285714286
0.5580357142857143,0.6828571428571428
0.33035714285714285,0.43142857142857144
0.8046875,0.82
0.30691964285714285,0.23142857142857143
0.32142857142857145,0.2857142857142857
0.43973214285714285,0.6
0.5792410714285714,0.5314285714285715
0.20982142857142858,0.22285714285714286
0.5066964285714286,0.6085714285714285
0.19642857142857142,0.42
0.3549107142857143,0.6485714285714286
0.2767857142857143,0.32
0.7332589285714286,0.72
0.3158482142857143,0.18857142857142858
0.5959821428571429,0.5228571428571429
0.18080357142857142,0.17714285714285713
0.28794642857142855,0.54
0.33035714285714285,0.3514285714285714
0.21875,0.28285714285714286
0.33816964285714285,0.6228571428571429
0.6908482142857143,0.6714285714285714
0.39955357142857145,0.34
0.3470982142857143,0.40285714285714286
0.6573660714285714,0.8228571428571428
0.7098214285714286,0.8428571428571429
0.29464285714285715,0.4542857142857143
0.6584821428571429,0.6057142857142858
0.3359375,0.4685714285714286
0.2544642857142857,0.12857142857142856
0.2935267857142857,0.38857142857142857
0.5837053571428571,0.5771428571428572
0.3939732142857143,0.5514285714285714
0.6540178571428571,0.6742857142857143
0.31473214285714285,0.4257142857142857
0.6160714285714286,0.78
0.6138392857142857,0.5971428571428572
0.6350446428571429,0.7114285714285714
0.515625,0.5514285714285714
0.4174107142857143,0.33714285714285713
0.2935267857142857,0.30857142857142855
0.6272321428571429,0.6085714285714285
0.3828125,0.6085714285714285
0.7667410714285714,0.7885714285714286
0.265625,0.1742857142857143
0.4174107142857143,0.3057142857142857
0.29575892857142855,0.23714285714285716
0.36830357142857145,0.24
0.3013392857142857,0.13714285714285715
0.3638392857142857,0.7857142857142857
0.5625,0.5828571428571429
0.65625,0.6428571428571429
0.24776785714285715,0.22
0.39174107142857145,0.32571428571428573
0.6082589285714286,0.7
0.38950892857142855,0.3628571428571429
0.5033482142857143,0.5428571428571428
0.421875,0.3514285714285714
0.5066964285714286,0.46285714285714286
0.24553571428571427,0.31142857142857144
0.3549107142857143,0.35428571428571426
0.5892857142857143,0.5828571428571429
0.45089285714285715,0.45714285714285713
0.18415178571428573,0.29714285714285715
0.44754464285714285,0.28285714285714286
0.5881696428571429,0.5857142857142857
0.375,0.43142857142857144
0.19084821428571427,0.18571428571428572
0.45200892857142855,0.7971428571428572
0.41964285714285715,0.54
0.4732142857142857,0.7685714285714286
0.4765625,0.5885714285714285
0.23772321428571427,0.4714285714285714
0.29017857142857145,0.4514285714285714
0.22991071428571427,0.24857142857142858
0.39955357142857145,0.4228571428571429
0.6004464285714286,0.5228571428571429
0.26674107142857145,0.15142857142857144
0.37723214285714285,0.48857142857142855
0.7131696428571429,0.7571428571428571
0.35267857142857145,0.35714285714285715
0.33482142857142855,0.8971428571428571
0.6450892857142857,0.6628571428571428
0.49441964285714285,0.41714285714285715
0.42075892857142855,0.3742857142857143
0.1953125,0.28285714285714286
0.484375,0.5685714285714286
0.47098214285714285,0.54
0.43526785714285715,0.45714285714285713
0.7053571428571429,0.6514285714285715
0.39285714285714285,0.2857142857142857
0.25111607142857145,0.3942857142857143
0.25111607142857145,0.5914285714285714
0.30357142857142855,0.28285714285714286
0.5267857142857143,0.4114285714285714
0.6841517857142857,0.7542857142857143
0.22321428571428573,0.045714285714285714
0.37611607142857145,0.37714285714285717
0.16741071428571427,0.3657142857142857
0.21205357142857142,0.1
0.7299107142857143,0.8685714285714285
0.3861607142857143,0.29428571428571426
0.796875,0.7885714285714286
0.4140625,0.35428571428571426
0.6428571428571429,0.7885714285714286
0.2700892857142857,0.11428571428571428
0.4095982142857143,0.54
0.5803571428571429,0.52
0.3125,0.16285714285714287
0.20758928571428573,0.42857142857142855
0.5636160714285714,0.5885714285714285
0.5379464285714286,0.5485714285714286
0.32142857142857145,0.4085714285714286
0.6651785714285714,0.6857142857142857
0.609375,0.5542857142857143
0.6573660714285714,0.7542857142857143
0.6785714285714286,0.7
0.37723214285714285,0.6171428571428571
0.43080357142857145,0.58
0.33705357142857145,0.6085714285714285
0.45535714285714285,0.38857142857142857
0.34598214285714285,0.28
0.24553571428571427,0.4257142857142857
0.5022321428571429,0.6257142857142857
0.6104910714285714,0.5628571428571428
0.7209821428571429,0.7171428571428572
0.37723214285714285,0.31142857142857144
0.09933035714285714,0.04285714285714286
0.7946428571428571,0.9057142857142857
0.2421875,0.2057142857142857
0.32924107142857145,0.4
0.5870535714285714,0.5371428571428571
0.35044642857142855,0.5257142857142857
0.5669642857142857,0.6028571428571429
0.7388392857142857,0.7114285714285714
0.4419642857142857,0.2742857142857143
0.28683035714285715,0.16
0.5491071428571429,0.48
0.4017857142857143,0.5942857142857143
0.11941964285714286,0.19428571428571428
0.45200892857142855,0.4228571428571429
0.6629464285714286,0.7971428571428572
0.29575892857142855,0.6257142857142857
0.40513392857142855,0.6314285714285715
0.42745535714285715,0.4542857142857143
0.7756696428571429,0.7885714285714286
0.4330357142857143,0.6171428571428571
0.8147321428571429,0.8542857142857143
0.25892857142857145,0.4942857142857143
0.41964285714285715,0.44571428571428573
0.6462053571428571,0.78
0.47433035714285715,0.38285714285714284
0.5580357142857143,0.6857142857142857
0.5234375,0.4828571428571429
0.21316964285714285,0.19714285714285715
0.31473214285714285,0.28285714285714286
0.6428571428571429,0.6342857142857142
0.23883928571428573,0.3628571428571429
0.5256696428571429,0.4542857142857143
0.49776785714285715,0.4085714285714286
0.5636160714285714,0.6085714285714285
0.35267857142857145,0.38857142857142857
0.6941964285714286,0.6542857142857142
0.20424107142857142,0.4114285714285714
0.17299107142857142,0.45714285714285713
0.41183035714285715,0.35714285714285715
0.46763392857142855,0.7
0.43080357142857145,0.40285714285714286
0.6919642857142857,0.7742857142857142
0.15848214285714285,0.37714285714285717
0.6741071428571429,0.6485714285714286
0.48549107142857145,0.4114285714285714
0.5848214285714286,0.5857142857142857
0.14955357142857142,0.14857142857142858
0.42410714285714285,0.6057142857142858
0.2622767857142857,0.06285714285714286
0.45870535714285715,0.7057142857142857
0.5390625,0.5314285714285715
0.44754464285714285,0.54
0.28348214285714285,0.39714285714285713
0.42075892857142855,0.38285714285714284
0.5345982142857143,0.5857142857142857
0.17075892857142858,0.07428571428571429
0.6082589285714286,0.6314285714285715
0.1796875,0.09428571428571429
0.35379464285714285,0.26571428571428574
0.20982142857142858,0.16
0.45982142857142855,0.3342857142857143
0.5870535714285714,0.9628571428571429
0.5379464285714286,0.6085714285714285
0.40066964285714285,0.58
0.46316964285714285,0.4685714285714286
0.4732142857142857,0.5371428571428571
0.5736607142857143,0.8628571428571429
0.22767857142857142,0.22
0.8392857142857143,0.8028571428571428
0.8415178571428571,0.8314285714285714
0.20535714285714285,0.1457142857142857
0.5379464285714286,0.5142857142857142
0.49888392857142855,0.5828571428571429
0.515625,0.47714285714285715
0.6785714285714286,0.6428571428571429
0.47544642857142855,0.3742857142857143
0.44308035714285715,0.5942857142857143
0.26785714285714285,0.5114285714285715
0.5881696428571429,0.7971428571428572
0.3046875,0.5057142857142857
0.828125,0.7714285714285715
0.4486607142857143,0.4
0.22209821428571427,0.23142857142857143
0.19642857142857142,0.4542857142857143
0.45535714285714285,0.41714285714285715
0.6015625,0.6485714285714286
0.109375,0.16
0.5212053571428571,0.5171428571428571
0.28236607142857145,0.5
0.5345982142857143,0.84
0.2109375,0.29428571428571426
0.35379464285714285,0.5742857142857143
0.609375,0.7285714285714285
0.21428571428571427,0.16285714285714287
0.5122767857142857,0.7
0.3470982142857143,0.5028571428571429
0.3482142857142857,0.4342857142857143
0.4486607142857143,0.5657142857142857
0.4453125,0.88
0.47098214285714285,0.5371428571428571
0.46986607142857145,0.6285714285714286
0.27455357142857145,0.13142857142857142
0.3158482142857143,0.21142857142857144
0.39174107142857145,0.3171428571428571
0.328125,0.4514285714285714
0.4921875,0.4085714285714286
0.3470982142857143,0.7342857142857143
0.5457589285714286,0.5628571428571428
0.5569196428571429,0.6257142857142857
0.5401785714285714,0.5028571428571429
0.5401785714285714,0.6685714285714286
0.41517857142857145,0.6057142857142858
0.18191964285714285,0.12857142857142856
0.5111607142857143,0.7
0.4375,0.4114285714285714
0.40848214285714285,0.5028571428571429
0.5848214285714286,0.4942857142857143
0.7924107142857143,0.8228571428571428
0.13169642857142858,0.2
0.5491071428571429,0.6371428571428571
0.6383928571428571,0.6828571428571428
0.2611607142857143,0.44
0.7142857142857143,0.6085714285714285
0.6205357142857143,0.6771428571428572
0.5591517857142857,0.7685714285714286
0.4575892857142857,0.82
0.38504464285714285,0.78
0.48660714285714285,0.40285714285714286
0.3002232142857143,0.54
0.49888392857142855,0.5142857142857142
0.17410714285714285,0.32571428571428573
0.7466517857142857,0.9114285714285715
0.6741071428571429,0.7228571428571429
0.5703125,0.72
0.4955357142857143,0.4257142857142857
0.4877232142857143,0.6028571428571429
0.2890625,0.1457142857142857
0.3158482142857143,0.2914285714285714
0.5658482142857143,0.6285714285714286
0.30580357142857145,0.4657142857142857
0.22321428571428573,0.10857142857142857
0.5078125,0.41714285714285715
0.5234375,0.6142857142857143
0.35714285714285715,0.3628571428571429
0.29799107142857145,0.24
0.16852678571428573,0.22285714285714286
0.5535714285714286,0.7171428571428572
0.35379464285714285,0.6542857142857142
0.625,0.5685714285714286
0.3046875,0.5857142857142857
0.3861607142857143,0.6942857142857143
0.4419642857142857,0.44571428571428573
0.6930803571428571,0.6171428571428571
0.47767857142857145,0.4514285714285714
0.49441964285714285,0.5142857142857142
0.2845982142857143,0.20857142857142857
0.8069196428571429,0.8942857142857142
0.5725446428571429,0.8771428571428571
0.453125,0.5314285714285715
0.5066964285714286,0.5571428571428572
0.39620535714285715,0.32285714285714284
0.47544642857142855,0.58
0.3046875,0.26571428571428574
0.41183035714285715,0.41714285714285715
0.38392857142857145,0.5828571428571429
0.5881696428571429,0.49714285714285716
0.34151785714285715,0.4228571428571429
0.375,0.3057142857142857
0.21316964285714285,0.1
0.8504464285714286,0.8514285714285714
0.5580357142857143,0.5371428571428571
0.5301339285714286,0.44571428571428573
0.43080357142857145,0.5971428571428572
0.5290178571428571,0.7971428571428572
0.5323660714285714,0.7314285714285714
0.6662946428571429,0.58
0.7645089285714286,0.6971428571428572
0.28236607142857145,0.46285714285714286
0.43973214285714285,0.7714285714285715
0.078125,0.26571428571428574
0.4095982142857143,0.43714285714285717
0.84375,0.8657142857142858
0.027901785714285716,0.12857142857142856
0.31026785714285715,0.24
0.546875,0.5971428571428572
0.5435267857142857,0.6942857142857143
0.265625,0.22857142857142856
0.5680803571428571,0.6257142857142857
0.27120535714285715,0.2857142857142857
0.39955357142857145,0.43142857142857144
0.45535714285714285,0.4
0.5044642857142857,0.3942857142857143
0.37276785714285715,0.4857142857142857
0.4107142857142857,0.28285714285714286
0.7176339285714286,0.7085714285714285
0.5647321428571429,0.6485714285714286
0.43191964285714285,0.48857142857142855
0.8080357142857143,0.8171428571428572
0.42299107142857145,0.7285714285714285
0.40513392857142855,0.37714285714285717
0.5267857142857143,0.4514285714285714
0.33705357142857145,0.82
0.4419642857142857,0.43142857142857144
0.8470982142857143,0.8885714285714286
0.5814732142857143,0.5428571428571428
0.5290178571428571,0.5685714285714286
0.3482142857142857,0.42857142857142855
0.4375,0.66
0.3872767857142857,0.39714285714285713
0.22879464285714285,0.20285714285714285
0.6082589285714286,0.7457142857142857
0.46986607142857145,0.5828571428571429
0.32700892857142855,0.48857142857142855
0.36607142857142855,0.20285714285714285
0.24553571428571427,0.3742857142857143
0.39285714285714285,0.26857142857142857
0.4497767857142857,0.7257142857142858
0.41629464285714285,0.42
0.18080357142857142,0.4228571428571429
0.5089285714285714,0.52
0.40848214285714285,0.38285714285714284
0.37388392857142855,0.3485714285714286
0.3325892857142857,0.45714285714285713
0.26004464285714285,0.6228571428571429
0.6194196428571429,0.5371428571428571
0.5580357142857143,0.49714285714285716
0.5401785714285714,0.6257142857142857
0.6037946428571429,0.6057142857142858
0.59375,0.7542857142857143
0.23772321428571427,0.4228571428571429
0.3638392857142857,0.5028571428571429
0.40401785714285715,0.2542857142857143
0.6283482142857143,0.5657142857142857
0.29017857142857145,0.14
0.18973214285714285,0.3457142857142857
0.140625,0.33714285714285713
0.30691964285714285,0.26571428571428574
0.16294642857142858,0.38571428571428573
0.27566964285714285,0.5314285714285715
0.6082589285714286,0.6228571428571429
0.47544642857142855,0.48857142857142855
0.38392857142857145,0.6628571428571428
0.5848214285714286,0.82
0.6584821428571429,0.8828571428571429
0.38169642857142855,0.28
0.19084821428571427,0.11142857142857143
0.6261160714285714,0.6685714285714286
0.3515625,0.16285714285714287
0.21205357142857142,0.3314285714285714
0.7801339285714286,0.7457142857142857
0.43526785714285715,0.8228571428571428
0.34263392857142855,0.7171428571428572
0.2544642857142857,0.12571428571428572
0.3314732142857143,0.5371428571428571
0.15736607142857142,0.10571428571428572
0.5959821428571429,0.6085714285714285
0.16629464285714285,0.26285714285714284
0.28125,0.3057142857142857
0.47433035714285715,0.5742857142857143
0.7299107142857143,0.7028571428571428
0.29464285714285715,0.26571428571428574
0.5747767857142857,0.7028571428571428
0.38169642857142855,0.7971428571428572
0.7678571428571429,0.84
0.4486607142857143,0.36857142857142855
0.26339285714285715,0.2
0.21540178571428573,0.42
0.26004464285714285,0.39714285714285713
0.3638392857142857,0.2914285714285714
0.11607142857142858,0.4714285714285714
0.14285714285714285,0.10285714285714286
0.03125,0.18571428571428572
0.4408482142857143,0.3485714285714286
0.5602678571428571,0.5485714285714286
0.6919642857142857,0.7114285714285714
0.5926339285714286,0.5657142857142857
0.6116071428571429,0.54
0.37388392857142855,0.38571428571428573
0.1328125,0.05142857142857143
0.5167410714285714,0.44285714285714284
0.4375,0.5
0.17857142857142858,0.13428571428571429
0.375,0.32571428571428573
0.49776785714285715,0.5485714285714286
0.46651785714285715,0.38
0.26450892857142855,0.6028571428571429
0.5200892857142857,0.48
0.16071428571428573,0.2542857142857143
0.3169642857142857,0.3942857142857143
0.6607142857142857,0.6542857142857142
0.7120535714285714,0.6714285714285714
0.47544642857142855,0.5828571428571429
0.4330357142857143,0.38857142857142857
0.32142857142857145,0.16
0.5491071428571429,0.5657142857142857
0.3359375,0.32571428571428573
0.4174107142857143,0.5742857142857143
0.45200892857142855,0.4342857142857143
0.40625,0.5371428571428571
0.23995535714285715,0.4342857142857143
0.47098214285714285,0.4342857142857143
0.17745535714285715,0.2057142857142857
0.140625,0.30857142857142855
0.2845982142857143,0.33714285714285713
0.18191964285714285,0.2714285714285714
0.41517857142857145,0.3914285714285714
0.5580357142857143,0.6485714285714286
0.6015625,0.8514285714285714
0.31138392857142855,0.29714285714285715
0.36495535714285715,0.7542857142857143
0.5814732142857143,0.56
0.41964285714285715,0.3514285714285714
0.42075892857142855,0.5314285714285715
0.43638392857142855,0.5057142857142857
0.4564732142857143,0.5228571428571429
0.3671875,0.26571428571428574
0.30580357142857145,0.6657142857142857
0.6205357142857143,0.6485714285714286
0.4877232142857143,0.6428571428571429
0.09263392857142858,0.20857142857142857
0.40401785714285715,0.42
0.7801339285714286,0.7457142857142857
0.20535714285714285,0.46285714285714286
0.41964285714285715,0.5057142857142857
0.6283482142857143,0.54
0.1796875,0.43714285714285717
0.32254464285714285,0.29428571428571426
0.4174107142857143,0.3457142857142857
0.23325892857142858,0.34285714285714286
0.28013392857142855,0.44
0.43191964285714285,0.44
0.23102678571428573,0.12571428571428572
0.5178571428571429,0.5571428571428572
0.30245535714285715,0.34
0.26004464285714285,0.23714285714285716
0.3314732142857143,0.5142857142857142
0.28236607142857145,0.6342857142857142
0.35379464285714285,0.2542857142857143
0.5357142857142857,0.5371428571428571
0.47544642857142855,0.3914285714285714
0.7845982142857143,0.8457142857142858
0.5714285714285714,0.7514285714285714
0.36607142857142855,0.2342857142857143
0.39174107142857145,0.24
0.3359375,0.24857142857142858
0.2924107142857143,0.23142857142857143
0.8147321428571429,0.8228571428571428
0.48325892857142855,0.5457142857142857
0.5245535714285714,0.5371428571428571
0.48325892857142855,0.5971428571428572
0.47098214285714285,0.32
0.40513392857142855,0.3
0.4017857142857143,0.29714285714285715
0.42410714285714285,0.3
0.53125,0.6371428571428571
0.5479910714285714,0.6771428571428572
0.75,0.7371428571428571
0.3716517857142857,0.44571428571428573
0.4497767857142857,0.47714285714285715
0.41294642857142855,0.7542857142857143
0.25223214285714285,0.05142857142857143
0.18191964285714285,0.5542857142857143
0.45982142857142855,0.7857142857142857
0.4341517857142857,0.5114285714285715
0.39732142857142855,0.2857142857142857
0.8303571428571429,0.7942857142857143
0.23549107142857142,0.16285714285714287
0.43973214285714285,0.34
0.45535714285714285,0.6628571428571428
0.23660714285714285,0.18571428571428572
0.6116071428571429,0.72
0.46205357142857145,0.42
0.3705357142857143,0.5142857142857142
0.5078125,0.38285714285714284
0.359375,0.5485714285714286
0.5290178571428571,0.6685714285714286
0.4408482142857143,0.58
0.48214285714285715,0.8028571428571428
0.8504464285714286,0.9085714285714286
0.3392857142857143,0.42857142857142855
0.27232142857142855,0.12857142857142856
0.38058035714285715,0.4114285714285714
0.18638392857142858,0.22285714285714286
0.1875,0.5857142857142857
0.10825892857142858,0.15428571428571428
0.6785714285714286,0.6171428571428571
0.22544642857142858,0.6
0.5792410714285714,0.5685714285714286
0.4174107142857143,0.3942857142857143
0.31808035714285715,0.35714285714285715
0.5647321428571429,0.6085714285714285
0.5390625,0.49714285714285716
0.4453125,0.5828571428571429
0.6194196428571429,0.5371428571428571
0.19977678571428573,0.5571428571428572
0.7008928571428571,0.6828571428571428
0.29464285714285715,0.36857142857142855
0.45535714285714285,0.4828571428571429
0.45424107142857145,0.35428571428571426
0.3515625,0.3342857142857143
0.29575892857142855,0.13714285714285715
0.29799107142857145,0.18
0.29575892857142855,0.38285714285714284
0.3705357142857143,0.5
0.45089285714285715,0.8142857142857143
0.3627232142857143,0.3485714285714286
0.3861607142857143,0.34
0.7053571428571429,0.7914285714285715
0.19308035714285715,0.5771428571428572
0.5301339285714286,0.6571428571428571
0.578125,0.45714285714285713
0.7901785714285714,0.8685714285714285
0.12723214285714285,0.07142857142857142
0.43080357142857145,0.28285714285714286
0.36941964285714285,0.5885714285714285
0.5691964285714286,0.5057142857142857
0.5558035714285714,0.5828571428571429
0.33482142857142855,0.44571428571428573
0.3627232142857143,0.5
0.3861607142857143,0.6828571428571428
0.3392857142857143,0.37714285714285717
0.45424107142857145,0.45714285714285713
0.31808035714285715,0.3342857142857143
0.4486607142857143,0.36
0.5245535714285714,0.4542857142857143
0.2700892857142857,0.31142857142857144
0.45200892857142855,0.3342857142857143
0.7533482142857143,0.9057142857142857
0.6294642857142857,0.5457142857142857
0.35825892857142855,0.36857142857142855
0.546875,0.6485714285714286
0.33482142857142855,0.5285714285714286
0.22433035714285715,0.3485714285714286
0.43973214285714285,0.2742857142857143
0.5558035714285714,0.5942857142857143
0.32589285714285715,0.15142857142857144
0.6238839285714286,0.6885714285714286
0.28013392857142855,0.32571428571428573
0.5948660714285714,0.8714285714285714
0.4185267857142857,0.6685714285714286
0.25111607142857145,0.24
0.1015625,0.3485714285714286
0.20982142857142858,0.16
0.6439732142857143,0.8685714285714285
0.30691964285714285,0.29714285714285715
0.32700892857142855,0.32285714285714284
0.3939732142857143,0.4685714285714286
0.25892857142857145,0.18
0.28794642857142855,0.2057142857142857
0.39955357142857145,0.47714285714285715
0.36607142857142855,0.23714285714285716
0.5970982142857143,0.6085714285714285
0.265625,0.4257142857142857
0.3080357142857143,0.7342857142857143
0.5401785714285714,0.4742857142857143
0.2935267857142857,0.16
0.484375,0.38571428571428573
0.2689732142857143,0.19714285714285715
0.22991071428571427,0.36857142857142855
0.6428571428571429,0.5914285714285714
0.4642857142857143,0.7085714285714285
0.35267857142857145,0.34285714285714286
0.6116071428571429,0.6428571428571429
0.2700892857142857,0.6771428571428572
0.23102678571428573,0.1742857142857143
0.39732142857142855,0.3142857142857143
0.6261160714285714,0.8085714285714286
0.10044642857142858,0.2714285714285714
0.5290178571428571,0.5885714285714285
0.2767857142857143,0.22
0.53125,0.4714285714285714
0.35267857142857145,0.3314285714285714
0.2935267857142857,0.42857142857142855
0.3169642857142857,0.5285714285714286
0.41964285714285715,0.34
0.1796875,0.16285714285714287
0.34486607142857145,0.5942857142857143
0.39174107142857145,0.32571428571428573
0.3984375,0.6771428571428572
0.6305803571428571,0.6514285714285715
0.7544642857142857,0.78
0.38504464285714285,0.35428571428571426
0.39732142857142855,0.5657142857142857
0.19196428571428573,0.10285714285714286
0.671875,0.7742857142857142
0.6116071428571429,0.5685714285714286
0.27901785714285715,0.32571428571428573
0.49776785714285715,0.4542857142857143
0.26339285714285715,0.7057142857142857
0.6975446428571429,0.6428571428571429
0.36160714285714285,0.3514285714285714
0.2890625,0.3914285714285714
0.3783482142857143,0.39714285714285713
0.3158482142857143,0.3628571428571429
0.7890625,0.7457142857142857
0.5926339285714286,0.4742857142857143
0.4642857142857143,0.8114285714285714
0.20424107142857142,0.43714285714285717
0.5491071428571429,0.6285714285714286
0.42745535714285715,0.6457142857142857
0.43080357142857145,0.4857142857142857
0.6785714285714286,0.6857142857142857
0.4185267857142857,0.5371428571428571
0.6540178571428571,0.6514285714285715
0.2689732142857143,0.09714285714285714
0.36607142857142855,0.26571428571428574
0.4486607142857143,0.38857142857142857
0.3247767857142857,0.36
0.6104910714285714,0.7028571428571428
0.375,0.2857142857142857
0.4921875,0.49714285714285716
0.4029017857142857,0.7571428571428571
0.46316964285714285,0.4228571428571429
0.6584821428571429,0.6428571428571429
0.484375,0.4542857142857143
0.3950892857142857,0.42857142857142855
0.39174107142857145,0.54
0.5424107142857143,0.6828571428571428
0.20982142857142858,0.05714285714285714
0.71875,0.8085714285714286
0.49107142857142855,0.3657142857142857
0.32589285714285715,0.5314285714285715
0.5792410714285714,0.5514285714285714
0.6506696428571429,0.6485714285714286
0.45535714285714285,0.35714285714285715
0.5245535714285714,0.52
0.39955357142857145,0.42857142857142855
0.5078125,0.39714285714285713
0.7935267857142857,0.7628571428571429
0.5915178571428571,0.6742857142857143
0.38169642857142855,0.36857142857142855
0.4263392857142857,0.3457142857142857
0.29129464285714285,0.40285714285714286
0.20535714285714285,0.3142857142857143
0.45870535714285715,0.49142857142857144
0.5435267857142857,0.49714285714285716
0.5301339285714286,0.4514285714285714
0.30580357142857145,0.29714285714285715
0.6037946428571429,0.5828571428571429
0.6015625,0.5657142857142857
0.28013392857142855,0.39714285714285713
0.5636160714285714,0.82
0.515625,0.40285714285714286
0.21875,0.10285714285714286
0.34933035714285715,0.6971428571428572
0.19419642857142858,0.15714285714285714
0.21428571428571427,0.34
0.3828125,0.6085714285714285
0.6841517857142857,0.8485714285714285
0.18303571428571427,0.19428571428571428
0.29575892857142855,0.35428571428571426
0.4720982142857143,0.7428571428571429
0.26004464285714285,0.4857142857142857
0.6049107142857143,0.88
0.32924107142857145,0.38285714285714284
0.34933035714285715,0.35428571428571426
0.265625,0.28
0.36160714285714285,0.26571428571428574
0.4888392857142857,0.3514285714285714
0.24553571428571427,0.3914285714285714
0.29799107142857145,0.5685714285714286
0.6160714285714286,0.5028571428571429
0.22433035714285715,0.28285714285714286
0.359375,0.3942857142857143
0.3392857142857143,0.4714285714285714
0.3705357142857143,0.3514285714285714
